village_id,name,state,lat,lon,elevation_m,temp_c,eto_mm_day,rainfall_jjas_mm,inside_validated_band
ka.geojson:10168,Kenchandoni,KA,15.45874,76.25464,586.2,25.18,3.64,318.7,False
ka.geojson:10169,Sompur,KA,15.43856,75.87962,607.0,24.78,3.58,320.3,False
ka.geojson:10170,Mudlapur,KA,15.45456,76.10657,541.5,25.21,3.62,319.0,False
ka.geojson:10171,Baglapur,KA,15.46712,76.49488,432.9,26.66,4.2,318.2,False
ka.geojson:10172,Malekoppa,KA,15.43081,75.90442,601.1,24.82,3.58,320.6,False
ka.geojson:10173,Gangawati Og,KA,15.44144,76.51572,427.7,26.69,4.2,318.2,False
ka.geojson:10174,Veerapur,KA,15.42669,76.08057,557.5,25.1,3.61,323.0,False
ka.geojson:10176,Kardigudda,KA,15.45598,76.22623,597.2,25.11,3.64,318.2,False
ka.geojson:10177,Kukanpalli,KA,15.43847,76.28156,558.4,25.36,3.66,318.3,False
ka.geojson:10178,Madinur,KA,15.42913,76.10759,543.9,25.19,3.61,318.5,False
ka.geojson:10179,Mukkumpa,KA,15.43934,76.37261,559.4,25.36,3.66,318.3,False
ka.geojson:10180,Kalkera,KA,15.43477,76.17373,551.7,25.4,3.66,318.2,False
ka.geojson:10181,Anugondan Koppa,KA,15.42888,75.92162,596.4,24.85,3.59,320.4,False
ka.geojson:10182,Yemmigudda,KA,15.44129,76.39397,561.6,25.82,4.12,318.3,False
ka.geojson:10183,Lingadhalli,KA,15.44242,76.40768,551.2,25.89,4.13,318.3,False
ka.geojson:10184,Hatti,KA,15.43676,76.20101,565.6,25.31,3.65,318.4,False
ka.geojson:10185,Oddarahatti Og,KA,15.45072,76.49773,433.3,26.66,4.2,318.2,False
ka.geojson:10186,Mannapur,KA,15.4226,75.93367,592.8,24.87,3.59,320.2,False
ka.geojson:10187,Abbigera,KA,15.4432,76.25243,571.6,25.28,3.65,319.2,False
ka.geojson:10188,Benkal (Khurd),KA,15.44008,76.45267,478.7,26.36,4.17,318.2,False
ka.geojson:10189,Basapattana,KA,15.43723,76.47733,450.5,26.55,4.19,318.2,False
ka.geojson:10190,Kamnur,KA,15.42839,76.22213,560.6,25.35,3.66,318.5,False
ka.geojson:10191,Benkal (Kalan),KA,15.41939,76.41367,543.1,25.94,4.13,318.3,False
ka.geojson:10192,Ningapur,KA,15.42433,75.98218,576.5,24.98,3.6,319.7,False
ka.geojson:10193,Kerihalli,KA,15.42707,75.90219,599.5,24.83,3.58,320.6,False
ka.geojson:10194,Devlapur,KA,15.42835,76.15982,539.9,25.48,3.67,318.1,False
ka.geojson:10197,Tawergera,KA,15.41171,76.25005,540.4,25.48,3.67,318.4,False
ka.geojson:10198,Talbal,KA,15.41007,76.01622,579.1,24.96,3.59,318.7,False
ka.geojson:10199,Lebgera,KA,15.4143,76.20558,551.6,25.41,3.66,318.6,False
ka.geojson:10200,Bhanapur,KA,15.41108,76.04076,569.5,25.02,3.6,320.8,False
ka.geojson:10201,Jabbalgudda,KA,15.42461,76.36272,561.3,25.34,3.66,318.4,False
ka.geojson:10205,Amarapur,KA,15.41984,76.3105,524.8,25.58,3.68,318.4,False
ka.geojson:10207,Naregal,KA,15.40621,76.13097,541.6,25.47,3.67,1976.0,False
ka.geojson:10208,Chilwadgi,KA,15.40664,76.16209,533.5,25.52,3.67,318.6,False
ka.geojson:10209,Tadkal,KA,15.35971,75.99903,574.0,24.77,3.68,1629.7,False
ka.geojson:10210,Bannikopp,KA,15.39095,75.93521,586.9,24.91,3.59,321.8,False
ka.geojson:10211,Dhangaldoddi,KA,15.40647,76.28942,528.8,25.55,3.67,318.5,False
ka.geojson:10212,Budugumpa,KA,15.40417,76.3069,520.0,25.61,3.68,318.5,False
ka.geojson:10213,Halgera,KA,15.38584,76.07401,543.3,25.19,3.61,2167.6,False
ka.geojson:10214,Yettinhatti,KA,15.38168,76.11426,543.3,25.19,3.61,318.8,False
ka.geojson:10215,Tankankal,KA,15.39769,76.18094,551.8,25.4,3.66,318.6,False
ka.geojson:10216,Halekunta,KA,15.40458,76.38175,574.2,25.74,4.11,318.3,False
ka.geojson:10217,Sangapur,KA,15.40437,76.22829,533.7,25.52,3.67,318.5,False
ka.geojson:10218,Bilebhavi,KA,15.39987,76.3239,519.3,25.62,3.68,318.4,False
ka.geojson:10219,Mallapur,KA,15.40184,76.46301,537.7,25.98,4.14,318.3,False
ka.geojson:10220,Temba,KA,15.39561,76.44071,552.0,25.89,4.13,318.3,False
ka.geojson:10221,Nageshanhalli,KA,15.39813,76.33698,549.8,25.42,3.66,318.4,False
ka.geojson:10222,Kumar Ramankunta,KA,15.40003,76.35353,563.7,25.33,3.65,318.3,False
ka.geojson:10223,Sangapur,KA,15.40461,76.51184,455.6,26.51,4.19,318.2,False
ka.geojson:10225,Anjanhalli,KA,15.38974,76.48019,470.9,26.41,4.18,318.2,False
ka.geojson:10228,Bhimanur,KA,15.39406,76.23215,524.5,25.58,3.68,318.6,False
ka.geojson:10229,Halhalli,KA,15.39312,76.25845,516.8,25.63,3.68,318.6,False
ka.geojson:10230,Ojanhalli,KA,15.3875,76.15285,532.7,25.53,3.67,318.7,False
ka.geojson:10231,Hanmanhalli,KA,15.38885,76.21117,542.9,25.46,3.67,318.6,False
ka.geojson:10232,Bandikunta,KA,15.38845,76.40026,547.6,25.92,4.13,318.3,False
ka.geojson:10233,Krishnapur,KA,15.39103,76.48854,452.5,26.53,4.19,318.2,False
ka.geojson:10234,Kutganhalli,KA,15.37899,76.21761,526.1,25.57,3.67,318.7,False
ka.geojson:10235,Lakmapur,KA,15.36308,76.04635,552.2,24.91,3.7,319.1,False
ka.geojson:10236,Guldhalli,KA,15.37421,76.27786,503.7,25.32,3.65,318.5,False
ka.geojson:10238,Kerihalli,KA,15.37374,76.3049,497.3,25.37,3.65,318.4,False
ka.geojson:10239,Koppal Rural,KA,15.35017,76.1478,542.1,25.08,3.63,319.0,False
ka.geojson:10240,Laxmipur,KA,15.38314,76.42283,537.2,25.98,4.13,318.3,False
ka.geojson:10241,Kidadhal,KA,15.36896,76.18685,533.7,25.13,3.63,318.8,False
ka.geojson:10242,Hussainpur,KA,15.37893,76.36715,527.7,25.56,3.67,318.4,False
ka.geojson:10243,Gabbur,KA,15.37696,76.2501,510.4,25.67,3.68,318.6,False
ka.geojson:10244,Sulthanpur,KA,15.38116,76.31871,524.5,25.58,3.68,318.4,False
ka.geojson:10245,Dadegal,KA,15.36278,76.1134,529.3,25.06,3.71,318.8,False
ka.geojson:10247,Chandragiri,KA,15.3736,76.33115,526.4,25.18,3.64,318.4,False
ka.geojson:10248,Kawaloor,KA,15.3169,75.94456,558.4,24.87,3.69,319.7,False
ka.geojson:10249,Wadganhal,KA,15.35368,76.06275,538.0,25.0,3.7,319.0,False
ka.geojson:10250,Achalapur,KA,15.36767,76.34022,539.5,25.09,3.63,318.4,False
ka.geojson:10251,Shivapur,KA,15.35471,76.34882,493.6,25.39,3.65,318.4,False
ka.geojson:10252,Ginigera,KA,15.36199,76.24552,503.2,25.33,3.65,318.5,False
ka.geojson:10253,Basvandurg,KA,15.37581,76.50261,426.1,26.7,4.2,318.2,False
ka.geojson:10254,Basapur,KA,15.34975,76.22022,517.5,25.24,3.64,318.6,False
ka.geojson:10255,Basapur,KA,15.36469,76.39706,491.3,25.71,3.95,318.3,False
ka.geojson:10256,Rampur,KA,15.36361,76.44556,472.1,25.84,3.96,318.2,False
ka.geojson:10257,Koppal Tmc,KA,15.35451,76.14358,528.0,25.17,3.64,319.0,False
ka.geojson:10258,Bandiharlapur,KA,15.35642,76.37444,486.5,25.44,3.66,318.3,False
ka.geojson:10259,Kolur,KA,15.35059,76.09806,522.6,25.1,3.71,319.0,False
ka.geojson:10260,Rangapur,KA,15.37022,76.4214,516.8,25.55,3.94,318.2,False
ka.geojson:10261,Komlapur,KA,15.33266,76.01052,553.3,24.9,3.7,319.3,False
ka.geojson:10262,Chitapur,KA,15.346,76.02217,549.0,24.93,3.7,319.0,False
ka.geojson:10263,Chickrampur,KA,15.36839,76.46509,450.2,25.98,3.98,318.2,False
ka.geojson:10264,Shahapur,KA,15.35597,76.29474,485.9,25.44,3.66,318.5,False
ka.geojson:10265,Ramdurg,KA,15.36668,76.48984,442.5,26.03,3.98,318.2,False
ka.geojson:10266,Advihalli,KA,15.34605,75.97564,559.7,24.86,3.69,327.8,False
ka.geojson:10267,Katrahalli,KA,15.33352,76.08221,527.4,25.07,3.71,319.3,False
ka.geojson:10268,Lingadahalli,KA,15.35775,76.27883,493.1,25.39,3.65,318.5,False
ka.geojson:10269,Anegundi,KA,15.36059,76.48114,438.2,26.06,3.98,318.2,False
ka.geojson:10270,Agalkera,KA,15.34834,76.32029,482.6,25.46,3.66,318.4,False
ka.geojson:10271,Tirmalapur,KA,15.35253,76.41664,451.9,25.97,3.98,318.2,False
ka.geojson:10272,Mangalapur,KA,15.347,76.11467,515.2,25.15,3.72,319.1,False
ka.geojson:10273,Hanmanhalli,KA,15.35932,76.46173,454.1,25.96,3.98,318.2,False
ka.geojson:10274,Sanapur,KA,15.35413,76.431,467.4,25.87,3.97,318.2,False
ka.geojson:10275,Kanakapur,KA,15.3437,76.25215,503.6,25.33,3.65,318.6,False
ka.geojson:10276,Rudrapura,KA,15.34373,76.27275,503.5,25.33,3.65,318.5,False
ka.geojson:10277,Hanwal,KA,15.33006,76.05367,535.4,25.02,3.71,319.4,False
ka.geojson:10278,Ayodhya,KA,15.351,76.39726,455.8,25.94,3.97,318.2,False
ka.geojson:10279,Bevinhalli,KA,15.33953,76.28464,495.5,25.38,3.65,318.5,False
ka.geojson:10280,Rajarampet,KA,15.35181,76.40874,450.6,25.98,3.98,318.2,False
ka.geojson:10281,Horthatanhal,KA,15.33703,76.11542,518.7,25.13,3.72,319.1,False
ka.geojson:10282,Virpapurgaddi,KA,15.34874,76.4536,433.4,26.09,3.99,318.2,False
ka.geojson:10283,Mohammad Nagar,KA,15.34322,76.38279,453.3,25.96,3.98,318.3,False
ka.geojson:10284,Hitnal,KA,15.33862,76.30557,479.1,25.48,3.66,318.4,False
ka.geojson:10285,Allanagar,KA,15.33647,76.23727,514.4,25.26,3.64,318.6,False
ka.geojson:10286,Attivatti,KA,15.34138,76.39479,448.9,25.99,3.98,318.2,False
ka.geojson:10287,Hulgi,KA,15.33857,76.35504,459.0,25.62,3.67,318.3,False
ka.geojson:10288,Huvinhal,KA,15.32393,76.17805,540.0,25.09,3.63,318.8,False
ka.geojson:10289,Gudigera,KA,15.32147,75.9225,557.1,24.88,3.69,320.0,False
ka.geojson:10290,Halwarti,KA,15.32295,76.21253,528.2,25.17,3.63,318.7,False
ka.geojson:10291,Gunhalli,KA,15.32536,76.11431,520.2,25.12,3.71,319.0,False
ka.geojson:10292,Narayanpet,KA,15.33577,76.40546,446.9,26.0,3.98,318.2,False
ka.geojson:10293,Handral,KA,15.31834,76.03622,538.5,25.0,3.7,319.6,False
ka.geojson:10294,Kampsagar,KA,15.32882,76.32763,470.6,25.54,3.67,318.3,False
ka.geojson:10295,Bahaddurbanda,KA,15.31602,76.17541,534.6,25.12,3.63,318.8,False
ka.geojson:10296,Narsipur,KA,15.31444,76.05852,527.9,25.07,3.71,319.5,False
ka.geojson:10297,Hiresindogi,KA,15.30355,76.06738,528.2,25.07,3.71,319.3,False
ka.geojson:10298,Chikkasankandi,KA,15.31892,76.29047,509.1,25.29,3.64,318.4,False
ka.geojson:10299,Hireboganhal,KA,15.30412,76.24328,513.6,25.26,3.64,318.5,False
ka.geojson:10300,Munirabad Rural,KA,15.3204,76.34093,465.2,25.57,3.67,318.3,False
ka.geojson:10301,Bullapur,KA,15.32562,76.31385,477.1,25.5,3.66,318.3,False
ka.geojson:10302,Chukankal,KA,15.31053,76.144,529.3,25.16,3.63,318.9,False
ka.geojson:10303,Hirekhasankandi,KA,15.31018,76.26971,520.1,25.22,3.64,318.4,False
ka.geojson:10304,Chiksindogi,KA,15.30709,76.10026,514.7,25.15,3.72,319.1,False
ka.geojson:10305,Hoshalli,KA,15.31365,76.31372,487.3,25.43,3.66,318.3,False
ka.geojson:10306,Kunikera,KA,15.30132,76.21098,522.8,25.2,3.64,318.6,False
ka.geojson:10307,Hoshalli,KA,15.30169,76.1645,523.9,25.19,3.64,318.9,False
ka.geojson:10308,Mainahalli,KA,15.29405,76.04301,546.9,24.94,3.7,319.5,True
ka.geojson:10309,Water Body,KA,15.22995,76.14825,498.1,25.36,3.65,318.7,True
ka.geojson:10310,Alwandi,KA,15.24031,75.9836,537.6,25.0,3.7,320.3,True
ka.geojson:10311,Munirabad Project Area Nmct,KA,15.28712,76.31802,495.3,25.38,3.65,318.3,True
ka.geojson:10312,Muddaballi,KA,15.28647,76.12949,517.7,25.23,3.64,319.1,True
ka.geojson:10313,Mellikeri,KA,15.28055,76.18001,519.7,25.22,3.64,318.6,True
ka.geojson:10314,Holimudlapur,KA,15.2928,76.32848,473.3,25.52,3.66,318.3,True
ka.geojson:10315,Murlapur,KA,15.27003,75.90798,546.4,24.95,3.7,321.3,True
ka.geojson:10316,Bisarhalli,KA,15.26963,76.06152,529.5,25.06,3.71,319.5,True
ka.geojson:10317,Bikanhalli,KA,15.27366,76.04597,538.5,25.0,3.7,319.5,True
ka.geojson:10318,Hyati,KA,15.2742,76.16833,521.7,25.21,3.64,318.6,True
ka.geojson:10319,Budihal,KA,15.27774,76.09518,510.0,25.18,3.72,319.3,True
ka.geojson:10320,Chikboganhal,KA,15.2779,76.24277,511.8,25.27,3.64,318.4,True
ka.geojson:10321,Lachankera,KA,15.26693,76.20963,511.3,25.28,3.64,318.5,True
ka.geojson:10322,Gondbal,KA,15.2692,76.13674,510.8,25.28,3.64,318.8,True
ka.geojson:10323,Dombarhalli,KA,15.26843,76.09911,519.3,25.12,3.71,319.2,True
ka.geojson:10324,Betgera,KA,15.22215,76.03878,527.3,25.07,3.71,319.1,True
ka.geojson:10325,Ghatreddihal,KA,15.24281,75.93669,539.0,25.0,3.7,320.6,True
ka.geojson:10326,Allipur,KA,15.25089,75.91303,544.4,24.96,3.7,320.9,True
ka.geojson:10327,Belur,KA,15.25128,76.10398,520.6,25.12,3.71,318.8,True
ka.geojson:10328,Karkihalli,KA,15.254,76.23795,508.9,25.29,3.64,318.5,True
ka.geojson:10329,Katarkigudlanur,KA,15.23681,76.08966,520.6,25.12,3.71,318.8,True
ka.geojson:10330,Moranhalli,KA,15.22839,76.00581,528.9,25.06,3.71,319.7,True
ka.geojson:10331,Raghunathanhalli,KA,15.22064,75.94895,526.2,25.08,3.71,320.7,True
ka.geojson:10332,Kampli,KA,15.22599,75.99048,519.3,25.12,3.71,320.0,True
ka.geojson:10333,Hatti,KA,15.20428,75.93387,532.2,25.04,3.7,320.6,True
ka.geojson:10334,Belgatti,KA,15.20648,75.92192,539.2,24.99,3.7,321.0,True
ka.geojson:10335,Neeralgi,KA,15.21063,76.0842,511.7,25.17,3.72,318.9,True
ka.geojson:10336,Bhairapur,KA,15.20459,75.98564,514.2,25.16,3.71,319.5,True
ka.geojson:10337,Kalhalli,KA,15.20468,75.95645,522.9,25.1,3.71,319.9,True
ka.geojson:10338,Bochanhalli,KA,15.18678,76.00056,506.8,25.2,3.72,319.3,True
ka.geojson:10339,Mattur,KA,15.18903,76.07537,512.6,25.17,3.72,319.1,True
ka.geojson:10340,Hydernagar,KA,15.17821,75.94607,515.8,25.15,3.71,319.7,True
ka.geojson:10341,Nilogipur,KA,15.17205,75.98433,511.7,25.17,3.71,319.5,True
ka.geojson:10342,Tigari,KA,15.16889,76.01465,507.0,25.2,3.72,319.4,True
ka.geojson:10343,Hunkuntiakkapur,KA,15.17611,76.03243,509.3,25.19,3.72,319.3,True
ka.geojson:10344,Halwagali,KA,15.16981,75.96066,507.1,25.2,3.72,319.6,True
ka.geojson:10345,Keslapur,KA,15.15493,75.95045,506.4,25.21,3.72,319.9,True
ka.geojson:13992,Attigeri,KA,15.11424,75.32727,658.8,22.53,3.01,383.5,True
ka.geojson:13993,Tadas,KA,15.11365,75.11981,652.8,22.05,2.77,503.2,True
ka.geojson:13994,Shisuvinhal,KA,15.10397,75.31843,646.6,22.61,3.01,385.0,True
ka.geojson:13995,Hulgur,KA,15.09811,75.29099,642.2,22.64,3.02,379.1,True
ka.geojson:13996,Basanal,KA,15.10729,75.28621,657.5,22.54,3.01,2151.5,True
ka.geojson:13997,Panigatti,KA,15.08885,75.26266,664.1,22.49,3.01,388.5,True
ka.geojson:13998,Timmapur,KA,15.09409,75.15029,657.5,22.54,3.01,399.3,True
ka.geojson:13999,Belwalkoppa,KA,15.08554,75.2322,657.7,22.54,3.01,2695.5,True
ka.geojson:14000,Adavisomapur,KA,15.08468,75.13253,665.3,22.49,3.01,411.8,True
ka.geojson:14001,Neeralgi,KA,15.08272,75.16925,682.0,22.38,3.0,363.6,True
ka.geojson:14002,Hirebendigeri,KA,15.07727,75.20488,674.5,22.43,3.0,3151.5,True
ka.geojson:14003,Kyalkond,KA,15.07233,75.25819,637.7,22.67,3.02,394.5,True
ka.geojson:14004,Gudageri,KA,15.06766,75.09861,643.5,22.11,2.77,590.9,True
ka.geojson:14005,Chibendigeri,KA,15.07845,75.22187,647.0,22.6,3.01,682.6,True
ka.geojson:14006,Kadhalli,KA,15.07143,75.17407,685.2,22.36,3.0,357.3,True
ka.geojson:14007,Shyadambi,KA,15.06216,75.15779,676.8,22.41,3.0,1846.9,True
ka.geojson:14008,Gonal,KA,15.06511,75.32416,619.2,22.79,3.03,397.6,True
ka.geojson:14009,Surapgatti,KA,15.06706,75.231,636.1,22.68,3.02,387.7,True
ka.geojson:14010,Madapur,KA,15.0631,75.30269,618.0,22.79,3.03,401.0,True
ka.geojson:14011,Belagali,KA,15.06192,75.20477,646.7,22.61,3.01,460.5,True
ka.geojson:14012,Mamadapur,KA,15.05234,75.10213,643.1,22.11,2.77,477.0,True
ka.geojson:14013,Hulsogi,KA,15.04801,75.18669,664.0,22.49,3.0,430.5,True
ka.geojson:14014,Chikmanakatti,KA,15.0544,75.22445,623.9,22.75,3.02,412.7,True
ka.geojson:14015,Choudal,KA,15.04857,75.34217,630.4,22.71,3.02,383.1,True
ka.geojson:14016,Kabanur,KA,15.0499,75.23703,621.4,22.77,3.03,415.5,True
ka.geojson:14017,Manakatti,KA,15.04484,75.20771,636.6,22.67,3.02,424.4,True
ka.geojson:14018,Dhundshi,KA,15.03607,75.12616,639.5,22.65,3.02,513.6,True
ka.geojson:14019,Huvinshigli,KA,15.03694,75.4326,613.7,23.34,3.19,362.9,True
ka.geojson:14020,Madli,KA,15.04374,75.16106,675.8,22.42,3.0,441.2,True
ka.geojson:14021,Kengapur,KA,15.03762,75.26247,612.7,22.83,3.03,431.2,True
ka.geojson:14022,Yelavigi,KA,15.02738,75.39297,614.7,23.33,3.19,375.2,True
ka.geojson:14023,Karadgi,KA,15.02951,75.30249,601.9,22.9,3.04,398.0,True
ka.geojson:14024,Gotagudi,KA,15.02796,75.18404,661.6,22.51,3.01,457.8,True
ka.geojson:14025,Bisatikoppa,KA,15.03019,75.19581,641.1,22.64,3.02,454.1,True
ka.geojson:14026,Bannur,KA,15.02885,75.25214,603.3,22.89,3.03,434.2,True
ka.geojson:14027,Mugali,KA,15.02576,75.21975,620.9,22.77,3.03,461.5,True
ka.geojson:14028,Bujrug Basapur,KA,15.02368,75.13495,648.0,22.6,3.01,472.3,True
ka.geojson:14029,Basavankop,KA,15.02003,75.47235,593.9,23.47,3.2,341.0,True
ka.geojson:14030,Hesarur,KA,15.01448,75.49909,583.3,23.53,3.21,337.1,True
ka.geojson:14031,Wanahalli,KA,15.02113,75.2046,637.6,22.67,3.02,473.6,True
ka.geojson:14032,Chilluruadni,KA,15.02037,75.35437,617.3,22.8,3.03,387.9,True
ka.geojson:14033,Chillur,KA,15.00852,75.33681,596.5,22.93,3.04,396.1,True
ka.geojson:14034,Sheelvant Somapur,KA,15.01941,75.15804,676.1,22.42,3.0,477.2,True
ka.geojson:14035,Jondalgatti,KA,15.01124,75.08505,599.0,22.39,2.79,516.5,True
ka.geojson:14036,Aratal,KA,15.01177,75.12328,639.1,22.13,2.77,494.1,True
ka.geojson:14037,Naikerur,KA,15.01461,75.44292,588.9,23.5,3.2,346.4,True
ka.geojson:14038,Bannikoppa,KA,15.02069,75.23938,611.4,22.84,3.03,439.7,True
ka.geojson:14039,Kamanahalli,KA,15.01282,75.1801,656.8,22.54,3.01,495.7,True
ka.geojson:14040,Hiremallur,KA,15.01662,75.26243,599.5,22.91,3.04,417.9,True
ka.geojson:14041,Mantrodi,KA,15.00845,75.29398,594.8,22.94,3.04,408.4,True
ka.geojson:14042,Ganjigatti,KA,15.01377,75.22988,611.9,22.83,3.03,443.0,True
ka.geojson:14043,Yattinahalli,KA,15.00785,75.15311,671.3,22.45,3.0,514.8,True
ka.geojson:14044,Kamamakapur,KA,15.0045,75.17036,660.6,22.52,3.01,505.6,True
ka.geojson:14045,Honikop,KA,15.01463,75.42626,599.0,23.43,3.2,350.6,True
ka.geojson:14046,Alipur,KA,15.00211,75.37461,599.1,22.92,3.04,366.9,True
ka.geojson:14047,Hosur,KA,14.99151,75.12665,656.9,22.54,3.01,558.2,True
ka.geojson:14048,Shiggaon Tmc,KA,14.98771,75.19964,620.7,22.78,3.03,460.6,True
ka.geojson:14049,Chikmallur,KA,15.00074,75.26287,588.8,22.98,3.04,423.1,True
ka.geojson:14050,Gundur,KA,14.99116,75.3058,579.8,23.04,3.04,408.3,True
ka.geojson:14051,Shirabadgi,KA,14.99327,75.40237,591.4,23.48,3.2,350.9,True
ka.geojson:14052,Basavanakoppa,KA,14.98525,75.10988,642.6,22.11,2.77,581.6,True
ka.geojson:14053,Shiddapur,KA,14.9908,75.51965,559.4,23.69,3.22,339.4,True
ka.geojson:14054,Savanur Rural,KA,14.96822,75.33968,581.7,23.03,3.04,364.0,True
ka.geojson:14055,Kankanwad,KA,14.98933,75.26114,582.7,23.02,3.04,433.3,True
ka.geojson:14056,Vadinakop,KA,14.99549,75.4422,590.1,23.49,3.2,344.1,True
ka.geojson:14057,Jakkankatti,KA,14.97862,75.17001,648.5,22.6,3.01,485.0,True
ka.geojson:14058,Neeralgi M Karadgi New,KA,14.97734,75.28268,574.6,23.08,3.05,413.7,True
ka.geojson:14059,Bevinahalli,KA,14.98373,75.38116,582.1,23.54,3.21,354.5,True
ka.geojson:14060,Kadkol,KA,14.97875,75.46712,574.1,23.59,3.21,344.5,True
ka.geojson:14061,Kaliwal,KA,14.98149,75.49857,559.4,23.69,3.22,342.4,True
ka.geojson:14062,Hanumarahalli,KA,14.9814,75.26033,579.2,23.05,3.05,437.2,True
ka.geojson:14063,Neeralakatti,KA,14.96342,75.16504,657.9,22.53,3.01,501.3,True
ka.geojson:14064,Motalli,KA,14.97461,75.26136,575.8,23.07,3.05,433.3,True
ka.geojson:14065,Hattimattur,KA,14.94201,75.42827,565.0,23.65,3.21,357.9,True
ka.geojson:14066,Bhadrapur,KA,14.96745,75.11234,642.1,22.12,2.77,549.0,True
ka.geojson:14067,Khurd Konankeri,KA,14.96581,75.14531,687.4,22.34,2.99,512.3,True
ka.geojson:14068,Savanur Tmc,KA,14.97001,75.3378,585.0,23.01,3.04,364.6,True
ka.geojson:14069,Gudisalkop,KA,14.97295,75.62097,529.6,23.88,3.23,331.5,True
ka.geojson:14070,Khursapur,KA,14.96585,75.21931,613.8,22.82,3.03,466.8,True
ka.geojson:14071,Chakapur,KA,14.96846,75.24272,595.8,22.94,3.04,445.7,True
ka.geojson:14072,Kerikop,KA,14.97302,75.6462,539.7,24.17,3.34,330.4,True
ka.geojson:14073,Teggihalli,KA,14.9612,75.30035,570.5,23.1,3.05,379.1,True
ka.geojson:14074,Chiknellur,KA,14.96095,75.26152,580.9,23.03,3.04,406.7,True
ka.geojson:14075,Chandapur,KA,14.95247,75.17559,646.3,22.61,3.01,508.2,True
ka.geojson:14076,Kalalkond,KA,14.95773,75.37928,569.2,23.63,3.21,357.4,True
ka.geojson:14077,Jallapur,KA,14.9584,75.3969,570.8,23.62,3.21,355.4,True
ka.geojson:14078,Hunshikatti,KA,14.9547,75.199,630.2,22.71,3.02,481.2,True
ka.geojson:14079,Mulkeri,KA,14.94732,75.11982,643.0,22.11,2.77,553.3,True
ka.geojson:14080,Meundi,KA,14.96067,75.671,532.2,24.22,3.34,328.6,True
ka.geojson:14081,Kalyan,KA,14.95348,75.21613,611.7,22.83,3.03,455.4,True
ka.geojson:14082,Mannur,KA,14.95539,75.28587,562.2,23.16,3.05,383.6,True
ka.geojson:14083,Hottur,KA,14.95307,75.22765,593.3,22.95,3.04,435.7,True
ka.geojson:14084,Ichangai,KA,14.96111,75.53995,541.5,23.81,3.23,340.5,True
ka.geojson:14085,Bujrug Konankeri,KA,14.95125,75.1472,658.1,22.53,3.01,530.1,True
ka.geojson:14086,Bairapur,KA,14.96893,75.52316,548.9,23.76,3.22,342.3,True
ka.geojson:14087,Nandihalli,KA,14.95142,75.27721,568.6,23.11,3.05,386.2,True
ka.geojson:14088,Muddinkoppa,KA,14.93155,75.11599,639.9,22.13,2.77,582.0,True
ka.geojson:14089,Bisanhalli,KA,14.94877,75.2457,588.7,22.98,3.04,404.2,True
ka.geojson:14090,Krishnapur,KA,14.95253,75.46529,551.4,23.74,3.22,350.9,True
ka.geojson:14091,Bailmadapura,KA,14.95378,75.57961,534.3,23.85,3.23,335.1,True
ka.geojson:14092,Taredahalli,KA,14.95091,75.68461,529.7,24.24,3.34,329.2,True
ka.geojson:14093,Nidagundi,KA,14.9413,75.19578,626.1,22.74,3.02,456.8,True
ka.geojson:14094,Kalkatti,KA,14.93943,75.15696,659.8,22.52,3.01,523.7,True
ka.geojson:14095,Melamari,KA,14.93498,75.51537,535.2,23.85,3.23,342.0,True
ka.geojson:14096,Hiremarlihalli,KA,14.93743,75.48408,537.7,23.83,3.23,348.5,True
ka.geojson:14097,Shingapur,KA,14.9355,75.18552,632.6,22.7,3.02,457.7,True
ka.geojson:14098,Nandiganur,KA,14.93965,75.52799,536.1,23.84,3.23,340.4,True
ka.geojson:14099,Munavalli,KA,14.93994,75.25182,580.4,23.04,3.04,393.1,True
ka.geojson:14100,Chikkamaralihalli,KA,14.93604,75.4982,535.7,23.84,3.23,345.7,True
ka.geojson:14101,Shyabal,KA,14.93846,75.14257,655.6,22.55,3.01,545.0,True
ka.geojson:14102,Baad,KA,14.93335,75.21404,611.5,22.84,3.03,417.9,True
ka.geojson:14103,Neeralagi M Guttal,KA,14.94645,75.64875,522.0,24.29,3.35,330.6,True
ka.geojson:14104,Fakir Nandihalli,KA,14.93408,75.29818,558.2,23.18,3.05,377.4,True
ka.geojson:14105,Ankadkhan,KA,14.92883,75.2715,569.4,23.11,3.05,385.5,True
ka.geojson:14106,Narayanapur,KA,14.93109,75.23632,593.8,22.95,3.04,399.3,True
ka.geojson:14107,Gudur,KA,14.953,75.63119,519.4,24.3,3.35,331.6,True
ka.geojson:14108,Halagi,KA,14.94476,75.60992,521.1,23.94,3.24,333.3,True
ka.geojson:14109,Machinkoppa,KA,14.9325,75.16968,641.4,22.64,3.01,479.8,True
ka.geojson:14110,Maradur,KA,14.94058,75.58744,525.1,23.91,3.23,335.5,True
ka.geojson:14111,Mahur,KA,14.93605,75.31776,562.1,23.16,3.05,373.3,True
ka.geojson:14112,Ichal Yellapur,KA,14.93365,75.46191,538.0,23.83,3.23,352.5,True
ka.geojson:14113,Tallihalli,KA,14.93253,75.38508,555.8,23.71,3.22,366.7,True
ka.geojson:14114,Andalgi,KA,14.91391,75.12156,615.6,22.29,2.78,521.6,True
ka.geojson:14115,Torur,KA,14.92056,75.14621,633.3,22.69,3.02,487.2,True
